datetime,open,high,low,close
2025-06-24 13:48:00,145.33299,145.33501,145.312,145.315
2025-06-24 13:49:00,145.31799,145.325,145.298,145.30299
2025-06-24 13:50:00,145.30099,145.312,145.286,145.298
2025-06-24 13:51:00,145.3,145.30299,145.293,145.29401
2025-06-24 13:52:00,145.29601,145.30299,145.285,145.30099
2025-06-24 13:53:00,145.31,145.33299,145.30099,145.328
2025-06-24 13:54:00,145.32001,145.342,145.308,145.33501
2025-06-24 13:55:00,145.332,145.355,145.332,145.35201
2025-06-24 13:56:00,145.35001,145.386,145.35001,145.383
2025-06-24 13:57:00,145.381,145.38499,145.354,145.371
2025-06-24 13:58:00,145.37399,145.394,145.366,145.394
2025-06-24 13:59:00,145.394,145.41701,145.39,145.412
2025-06-24 14:00:00,145.414,145.42999,145.40401,145.422
2025-06-24 14:01:00,145.423,145.425,145.388,145.414
2025-06-24 14:02:00,145.41499,145.435,145.39999,145.431
2025-06-24 14:03:00,145.427,145.476,145.422,145.468
2025-06-24 14:04:00,145.46899,145.504,145.468,145.498
2025-06-24 14:05:00,145.49899,145.505,145.493,145.496
2025-06-24 14:06:00,145.496,145.5,145.48399,145.491
2025-06-24 14:07:00,145.487,145.49001,145.45,145.457
2025-06-24 14:08:00,145.45599,145.472,145.448,145.463
2025-06-24 14:09:00,145.46201,145.487,145.46001,145.47301
2025-06-24 14:10:00,145.474,145.48,145.464,145.478
2025-06-24 14:11:00,145.479,145.51401,145.47501,145.50999
2025-06-24 14:12:00,145.50999,145.513,145.48199,145.487
2025-06-24 14:13:00,145.48599,145.498,145.48399,145.489
2025-06-24 14:14:00,145.489,145.49001,145.45799,145.464
2025-06-24 14:15:00,145.464,145.46899,145.44701,145.461
2025-06-24 14:16:00,145.459,145.492,145.45799,145.47701
2025-06-24 14:17:00,145.47701,145.494,145.461,145.48801
2025-06-24 14:18:00,145.48399,145.492,145.465,145.466
2025-06-24 14:19:00,145.467,145.48199,145.46201,145.468
2025-06-24 14:20:00,145.465,145.468,145.44501,145.448
2025-06-24 14:21:00,145.44901,145.451,145.41,145.414
2025-06-24 14:22:00,145.41901,145.424,145.41,145.42101
2025-06-24 14:23:00,145.422,145.435,145.412,145.425
2025-06-24 14:24:00,145.427,145.44701,145.42,145.435
2025-06-24 14:25:00,145.437,145.459,145.43201,145.44501
2025-06-24 14:26:00,145.44501,145.44701,145.422,145.427
2025-06-24 14:27:00,145.425,145.455,145.425,145.427
2025-06-24 14:28:00,145.427,145.44,145.407,145.416
2025-06-24 14:29:00,145.41701,145.44,145.412,145.44
2025-06-24 14:30:00,145.43401,145.44099,145.41499,145.42
2025-06-24 14:31:00,145.424,145.42799,145.418,145.42599
2025-06-24 14:32:00,145.422,145.427,145.384,145.38901
2025-06-24 14:33:00,145.388,145.39,145.36,145.36
2025-06-24 14:34:00,145.36099,145.395,145.35201,145.395
2025-06-24 14:35:00,145.39301,145.407,145.382,145.399
2025-06-24 14:36:00,145.39999,145.41701,145.397,145.40601
2025-06-24 14:37:00,145.40401,145.411,145.38699,145.395
2025-06-24 14:38:00,145.394,145.411,145.39301,145.40601
2025-06-24 14:39:00,145.407,145.43401,145.40199,145.42799
2025-06-24 14:40:00,145.42599,145.44099,145.408,145.41499
2025-06-24 14:41:00,145.414,145.416,145.38499,145.39
2025-06-24 14:42:00,145.39,145.399,145.382,145.396
2025-06-24 14:43:00,145.399,145.412,145.38499,145.401
2025-06-24 14:44:00,145.401,145.408,145.39101,145.395
2025-06-24 14:45:00,145.396,145.396,145.368,145.381
2025-06-24 14:46:00,145.38,145.383,145.336,145.341
2025-06-24 14:47:00,145.343,145.364,145.339,145.34801
2025-06-24 14:48:00,145.34801,145.36099,145.33099,145.332
2025-06-24 14:49:00,145.33299,145.356,145.33,145.353
2025-06-24 14:50:00,145.35001,145.36501,145.339,145.36099
2025-06-24 14:51:00,145.358,145.364,145.34399,145.34399
2025-06-24 14:52:00,145.35001,145.37801,145.34,145.37601
2025-06-24 14:53:00,145.37601,145.401,145.36301,145.396
2025-06-24 14:54:00,145.39799,145.42101,145.396,145.418
2025-06-24 14:55:00,145.414,145.431,145.40401,145.405
2025-06-24 14:56:00,145.40401,145.407,145.384,145.384
2025-06-24 14:57:00,145.38699,145.40199,145.382,145.39999
2025-06-24 14:58:00,145.399,145.41299,145.396,145.40401
2025-06-24 14:59:00,145.405,145.42999,145.40199,145.41901
2025-06-24 15:00:00,145.41701,145.474,145.41499,145.46899
2025-06-24 15:01:00,145.466,145.476,145.453,145.468
2025-06-24 15:02:00,145.472,145.47501,145.44,145.44701
2025-06-24 15:03:00,145.448,145.448,145.405,145.424
2025-06-24 15:04:00,145.42799,145.435,145.412,145.41901
2025-06-24 15:05:00,145.42,145.436,145.41299,145.42101
2025-06-24 15:06:00,145.423,145.42799,145.407,145.42101
2025-06-24 15:07:00,145.418,145.43401,145.414,145.427
2025-06-24 15:08:00,145.42599,145.451,145.42599,145.44501
2025-06-24 15:09:00,145.446,145.44901,145.423,145.427
2025-06-24 15:10:00,145.429,145.459,145.427,145.452
2025-06-24 15:11:00,145.45799,145.46001,145.429,145.444
2025-06-24 15:12:00,145.44,145.472,145.44,145.47099
2025-06-24 15:13:00,145.468,145.50999,145.467,145.498
2025-06-24 15:14:00,145.50301,145.513,145.492,145.511
2025-06-24 15:15:00,145.50999,145.513,145.48,145.49001
2025-06-24 15:16:00,145.48801,145.504,145.47501,145.50101
2025-06-24 15:17:00,145.50301,145.504,145.48399,145.498
2025-06-24 15:18:00,145.487,145.50101,145.45799,145.48801
2025-06-24 15:19:00,145.49001,145.50301,145.463,145.46899
2025-06-24 15:20:00,145.467,145.481,145.465,145.472
2025-06-24 15:21:00,145.468,145.47301,145.444,145.457
2025-06-24 15:22:00,145.45399,145.45799,145.442,145.45399
2025-06-24 15:23:00,145.452,145.46899,145.452,145.459
2025-06-24 15:24:00,145.45399,145.483,145.45399,145.476
2025-06-24 15:25:00,145.472,145.498,145.472,145.49001
2025-06-24 15:26:00,145.491,145.494,145.478,145.494
2025-06-24 15:27:00,145.493,145.495,145.461,145.466
2025-06-24 15:28:00,145.467,145.485,145.467,145.479
2025-06-24 15:29:00,145.47501,145.483,145.45799,145.476
2025-06-24 15:30:00,145.478,145.49001,145.436,145.44299
2025-06-24 15:31:00,145.444,145.453,145.42799,145.436
2025-06-24 15:32:00,145.43401,145.439,145.40199,145.408
2025-06-24 15:33:00,145.409,145.429,145.39999,145.424
2025-06-24 15:34:00,145.427,145.45399,145.416,145.446
2025-06-24 15:35:00,145.44701,145.466,145.442,145.463
2025-06-24 15:36:00,145.463,145.463,145.41701,145.435
2025-06-24 15:37:00,145.431,145.45799,145.41,145.422
2025-06-24 15:38:00,145.423,145.437,145.418,145.43201
2025-06-24 15:39:00,145.42999,145.438,145.408,145.41299
2025-06-24 15:40:00,145.408,145.42101,145.408,145.41499
2025-06-24 15:41:00,145.414,145.485,145.41299,145.46001
2025-06-24 15:42:00,145.461,145.465,145.42101,145.424
2025-06-24 15:43:00,145.42101,145.444,145.41499,145.429
2025-06-24 15:44:00,145.429,145.44701,145.422,145.446
2025-06-24 15:45:00,145.44501,145.45599,145.44,145.44701
2025-06-24 15:46:00,145.448,145.44901,145.42999,145.44501
2025-06-24 15:47:00,145.44501,145.453,145.435,145.44701
2025-06-24 15:48:00,145.44501,145.45,145.44099,145.448
2025-06-24 15:49:00,145.39,145.39,145.39,145.39
2025-06-24 15:50:00,145.394,145.394,145.381,145.39301
2025-06-24 15:51:00,145.39101,145.39799,145.37199,145.382
2025-06-24 15:53:00,145.32401,145.34,145.31799,145.33701
2025-06-24 15:54:00,145.339,145.34,145.29601,145.31599
2025-06-24 15:55:00,145.314,145.321,145.304,145.313
2025-06-24 15:56:00,145.311,145.332,145.29601,145.299
2025-06-24 15:57:00,145.30299,145.306,145.28101,145.295
2025-06-24 15:58:00,145.29601,145.32001,145.29401,145.313
2025-06-24 15:59:00,145.314,145.323,145.304,145.306
2025-06-24 16:00:00,145.30299,145.313,145.233,145.267
2025-06-24 16:01:00,145.259,145.27299,145.21201,145.21201
2025-06-24 16:02:00,145.217,145.23199,145.2,145.205
2025-06-24 16:03:00,145.20399,145.217,145.19,145.21201
2025-06-24 16:04:00,145.21201,145.25999,145.20399,145.257
2025-06-24 16:05:00,145.257,145.26801,145.241,145.257
2025-06-24 16:06:00,145.259,145.286,145.24699,145.25
2025-06-24 16:07:00,145.25,145.269,145.24699,145.255
2025-06-24 16:08:00,145.257,145.258,145.23801,145.25101
2025-06-24 16:09:00,145.252,145.26401,145.23599,145.263
2025-06-24 16:10:00,145.26199,145.284,145.248,145.263
2025-06-24 16:11:00,145.265,145.278,145.259,145.274
2025-06-24 16:12:00,145.274,145.28799,145.26401,145.26601
2025-06-24 16:13:00,145.26801,145.28799,145.26199,145.276
2025-06-24 16:14:00,145.27299,145.282,145.25,145.256
2025-06-24 16:15:00,145.25999,145.26401,145.196,145.2
2025-06-24 16:16:00,145.20399,145.20599,145.158,145.175
2025-06-24 16:17:00,145.174,145.175,145.146,145.161
2025-06-24 16:18:00,145.158,145.181,145.14,145.15401
2025-06-24 16:19:00,145.16,145.203,145.159,145.19299
2025-06-24 16:20:00,145.194,145.20799,145.158,145.16299
2025-06-24 16:21:00,145.162,145.175,145.149,145.159
2025-06-24 16:22:00,145.157,145.162,145.080002,145.080002
2025-06-24 16:23:00,145.082001,145.098999,145.048004,145.067993
2025-06-24 16:24:00,145.067001,145.10001,145.056,145.076996
2025-06-24 16:25:00,145.076004,145.089005,145.033005,145.078003
2025-06-24 16:26:00,145.078995,145.103,145.065994,145.089005
2025-06-24 16:27:00,145.084,145.10899,145.084,145.095001
2025-06-24 16:28:00,145.089996,145.105,145.078003,145.10201
2025-06-24 16:29:00,145.097,145.11099,145.084,145.10899
2025-06-24 16:30:00,145.11099,145.13,145.076004,145.108
2025-06-24 16:31:00,145.108,145.151,145.095001,145.144
2025-06-24 16:32:00,145.14101,145.175,145.138,145.16901
2025-06-24 16:33:00,145.16299,145.19901,145.158,145.188
2025-06-24 16:34:00,145.188,145.214,145.17599,145.214
2025-06-24 16:35:00,145.21201,145.25,145.21201,145.244
2025-06-24 16:36:00,145.239,145.243,145.181,145.19
2025-06-24 16:37:00,145.187,145.214,145.17799,145.205
2025-06-24 16:38:00,145.202,145.235,145.2,145.22501
2025-06-24 16:39:00,145.228,145.246,145.214,145.22099
2025-06-24 16:40:00,145.22,145.22099,145.147,145.15401
2025-06-24 16:41:00,145.16299,145.17599,145.14799,145.14799
2025-06-24 16:42:00,145.153,145.164,145.112,145.12
2025-06-24 16:43:00,145.125,145.145,145.114,145.119
2025-06-24 16:44:00,145.132,145.134,145.101,145.116
2025-06-24 16:45:00,145.114,145.14301,145.11,145.14301
2025-06-24 16:46:00,145.14301,145.16299,145.132,145.145
2025-06-24 16:47:00,145.146,145.14799,145.10899,145.11301
2025-06-24 16:48:00,145.118,145.133,145.10001,145.112
2025-06-24 16:49:00,145.11301,145.16701,145.105,145.16499
2025-06-24 16:50:00,145.16701,145.20799,145.16701,145.19901
2025-06-24 16:51:00,145.198,145.207,145.175,145.179
2025-06-24 16:52:00,145.181,145.186,145.158,145.159
2025-06-24 16:53:00,145.159,145.179,145.149,145.166
2025-06-24 16:54:00,145.16701,145.187,145.16,145.17799
2025-06-24 16:55:00,145.17599,145.207,145.17599,145.205
2025-06-24 16:56:00,145.202,145.21001,145.17999,145.19701
2025-06-24 16:57:00,145.192,145.19901,145.157,145.187
2025-06-24 16:58:00,145.18401,145.215,145.16,145.21201
2025-06-24 16:59:00,145.20799,145.213,145.185,145.196
2025-06-24 17:00:00,145.19501,145.235,145.177,145.23
2025-06-24 17:01:00,145.19501,145.19701,145.162,145.16299
2025-06-24 17:03:00,145.112,145.11301,145.093994,145.103
2025-06-24 17:04:00,145.101,145.104,145.065002,145.074997
2025-06-24 17:05:00,145.078995,145.131,145.074997,145.095001
2025-06-24 17:06:00,145.097,145.112,145.093994,145.11
2025-06-24 17:07:00,145.105,145.11099,145.059006,145.074005
2025-06-24 17:08:00,145.089005,145.119,145.080994,145.101
2025-06-24 17:09:00,145.101,145.153,145.097,145.15199
2025-06-24 17:10:00,145.116,145.12399,145.098007,145.10699
2025-06-24 17:11:00,145.078003,145.080002,145.024002,145.048996
2025-06-24 17:12:00,145.050003,145.082001,145.042999,145.059006
2025-06-24 17:13:00,145.057999,145.091995,145.056,145.078995
2025-06-24 17:14:00,145.074005,145.085999,145.024002,145.028
2025-06-24 17:15:00,145.024994,145.044006,145.022995,145.031006
2025-06-24 17:16:00,145.028,145.057999,145.024002,145.046997
2025-06-24 17:17:00,145.044998,145.056,145.033997,145.046005
2025-06-24 17:18:00,145.033005,145.048004,145.0099945,145.022003
2025-06-24 17:19:00,145.026993,145.037994,145.0070038,145.014008
2025-06-24 17:20:00,145.018997,145.048996,145.018005,145.035004
2025-06-24 17:21:00,145.031998,145.037003,145.014008,145.018005
2025-06-24 17:22:00,145.022995,145.028,145.0099945,145.013
2025-06-24 17:23:00,145.011993,145.035004,145.011002,145.024002
2025-06-24 17:24:00,145.026001,145.048996,145.026001,145.048996
2025-06-24 17:25:00,145.046997,145.072006,145.016006,145.022995
2025-06-24 17:26:00,145.020004,145.048004,144.992,145.029007
2025-06-24 17:27:00,145.026993,145.072998,145.011993,145.067993
2025-06-24 17:28:00,145.065994,145.091995,145.059998,145.082001
2025-06-24 17:29:00,145.078003,145.082001,145.033005,145.042999
2025-06-24 17:30:00,145.042007,145.155,145.037003,145.14101
2025-06-24 17:31:00,145.14,145.265,145.132,145.26401
2025-06-24 17:32:00,145.26199,145.263,145.192,145.21001
2025-06-24 17:33:00,145.215,145.25999,145.194,145.19501
2025-06-24 17:34:00,145.19901,145.229,145.185,145.229
2025-06-24 17:35:00,145.22301,145.228,145.164,145.164
2025-06-24 17:36:00,145.17101,145.21201,145.15601,145.192
2025-06-24 17:37:00,145.186,145.215,145.17799,145.192
2025-06-24 17:38:00,145.19299,145.22,145.19,145.19299
2025-06-24 17:39:00,145.19501,145.203,145.15401,145.158
2025-06-24 17:40:00,145.161,145.177,145.14,145.159
2025-06-24 17:41:00,145.162,145.16299,145.103,145.11501
2025-06-24 17:42:00,145.11301,145.15199,145.10699,145.146
2025-06-24 17:43:00,145.146,145.201,145.142,145.194
2025-06-24 17:44:00,145.198,145.259,145.181,145.24699
2025-06-24 17:45:00,145.248,145.25301,145.21001,145.21001
2025-06-24 17:46:00,145.217,145.24699,145.211,145.21899
2025-06-24 17:47:00,145.22501,145.28101,145.211,145.28101
2025-06-24 17:48:00,145.27901,145.30499,145.26601,145.285
2025-06-24 17:49:00,145.287,145.30299,145.254,145.271
2025-06-24 17:50:00,145.269,145.287,145.254,145.283
2025-06-24 17:51:00,145.284,145.29401,145.242,145.24899
2025-06-24 17:52:00,145.25301,145.27,145.216,145.228
2025-06-24 17:53:00,145.229,145.314,145.22,145.295
2025-06-24 17:54:00,145.293,145.409,145.287,145.358
2025-06-24 17:55:00,145.35699,145.388,145.33501,145.34
2025-06-24 17:56:00,145.338,145.34,145.30499,145.311
2025-06-24 17:57:00,145.311,145.358,145.30901,145.353
2025-06-24 17:58:00,145.356,145.35899,145.311,145.32001
2025-06-24 17:59:00,145.32201,145.327,145.311,145.311
2025-06-24 18:00:00,145.314,145.334,145.26801,145.286
2025-06-24 18:01:00,145.282,145.291,145.23801,145.24699
2025-06-24 18:02:00,145.244,145.25301,145.216,145.222
2025-06-24 18:03:00,145.222,145.23599,145.187,145.2
2025-06-24 18:04:00,145.203,145.242,145.194,145.23
2025-06-24 18:05:00,145.23,145.23801,145.19701,145.217
2025-06-24 18:06:00,145.214,145.224,145.194,145.201
2025-06-24 18:07:00,145.2,145.2,145.16299,145.17999
2025-06-24 18:08:00,145.187,145.2,145.158,145.2
2025-06-24 18:09:00,145.19701,145.201,145.146,145.146
2025-06-24 18:10:00,145.15401,145.15401,145.11301,145.125
2025-06-24 18:11:00,145.127,145.14301,145.116,145.134
2025-06-24 18:12:00,145.134,145.145,145.12399,145.125
2025-06-24 18:13:00,145.133,145.151,145.12399,145.12399
2025-06-24 18:14:00,145.133,145.145,145.080002,145.084
2025-06-24 18:15:00,145.087006,145.093994,145.061996,145.072006
2025-06-24 18:16:00,145.085999,145.11301,145.076004,145.11301
2025-06-24 18:17:00,145.095993,145.11301,145.072998,145.080002
2025-06-24 18:18:00,145.065002,145.082001,145.052994,145.063995
2025-06-24 18:19:00,145.057999,145.080002,145.042007,145.080002
2025-06-24 18:20:00,145.091003,145.13499,145.078995,145.133
2025-06-24 18:21:00,145.123,145.147,145.11501,145.121
2025-06-24 18:22:00,145.116,145.12399,145.048996,145.059998
2025-06-24 18:23:00,145.057007,145.080002,144.98801,145.029007
2025-06-24 18:24:00,145.029999,145.031998,144.993,144.99699
2025-06-24 18:25:00,144.994,145.0,144.94099,144.979
2025-06-24 18:26:00,144.979,145.044006,144.972,145.016998
2025-06-24 18:27:00,145.011993,145.024994,145.011993,145.020004
2025-06-24 18:28:00,145.016998,145.029007,145.0,145.024002
2025-06-24 18:29:00,145.022995,145.061996,145.014008,145.054993
2025-06-24 18:30:00,145.054993,145.082993,145.050003,145.050995
2025-06-24 18:31:00,145.059006,145.063995,145.028,145.029999
2025-06-24 18:32:00,145.031006,145.042007,144.98801,145.011002
2025-06-24 18:33:00,145.0090027,145.011002,144.97301,144.985
2025-06-24 18:34:00,144.981,145.0039978,144.96001,144.965
2025-06-24 18:35:00,144.96201,145.039001,144.95,145.022995
2025-06-24 18:36:00,145.016998,145.029999,145.0070038,145.020996
2025-06-24 18:37:00,145.014008,145.048004,145.014008,145.042007
2025-06-24 18:38:00,145.044998,145.050995,145.013,145.018005
2025-06-24 18:39:00,145.022995,145.029007,145.0070038,145.016006
2025-06-24 18:40:00,145.011993,145.042999,145.0099945,145.018997
2025-06-24 18:41:00,145.016006,145.020996,144.98399,145.0019989
2025-06-24 18:42:00,145.0050049,145.026993,144.994,145.022003
2025-06-24 18:43:00,145.020996,145.024002,144.99001,144.996
2025-06-24 18:44:00,144.998,145.026993,144.985,145.011993
2025-06-24 18:45:00,145.013,145.024002,144.998,145.0019989
2025-06-24 18:46:00,145.0,145.020996,144.994,145.020004
2025-06-24 18:47:00,145.020004,145.095001,145.016006,145.093994
2025-06-24 18:48:00,145.089005,145.093994,145.063004,145.067993
2025-06-24 18:49:00,145.059998,145.070007,145.031006,145.050003
2025-06-24 18:50:00,145.046005,145.052002,145.024002,145.044998
2025-06-24 18:51:00,145.042999,145.069,145.037003,145.059998
2025-06-24 18:52:00,145.057999,145.082001,145.046997,145.063004
2025-06-24 18:53:00,145.061005,145.091003,145.052002,145.080994
2025-06-24 18:54:00,145.078003,145.095001,145.072006,145.072998
2025-06-24 18:55:00,145.076004,145.104,145.074005,145.078003
2025-06-24 18:56:00,145.078995,145.095001,145.057999,145.061996
2025-06-24 18:57:00,145.059006,145.063995,145.033005,145.057999
2025-06-24 18:58:00,145.059006,145.10001,145.057007,145.098007
2025-06-24 18:59:00,145.095993,145.11,145.084,145.091995
2025-06-24 19:00:00,145.089996,145.105,145.065994,145.082993
2025-06-24 19:01:00,145.082001,145.13,145.078995,145.089005
2025-06-24 19:02:00,145.089005,145.093002,145.061996,145.085007
2025-06-24 19:03:00,145.085999,145.098999,145.063995,145.095001
2025-06-24 19:04:00,145.089005,145.093994,145.054001,145.059006
2025-06-24 19:05:00,145.057999,145.093994,145.042007,145.082001
2025-06-24 19:06:00,145.082993,145.093994,145.076004,145.091995
2025-06-24 19:07:00,145.093002,145.106,145.080994,145.097
2025-06-24 19:08:00,145.095993,145.098999,145.061005,145.072998
2025-06-24 19:09:00,145.074997,145.089996,145.065994,145.085999
2025-06-24 19:10:00,145.085007,145.10201,145.070007,145.095993
2025-06-24 19:11:00,145.095001,145.118,145.074997,145.089996
2025-06-24 19:12:00,145.085999,145.11501,145.078003,145.098999
2025-06-24 19:13:00,145.097,145.14999,145.089996,145.13901
2025-06-24 19:14:00,145.133,145.147,145.112,145.116
2025-06-24 19:15:00,145.112,145.125,145.087997,145.095001
2025-06-24 19:16:00,145.093994,145.118,145.089996,145.112
2025-06-24 19:17:00,145.116,145.138,145.089996,145.13499
2025-06-24 19:18:00,145.138,145.147,145.114,145.123
2025-06-24 19:19:00,145.12199,145.125,145.093994,145.098007
2025-06-24 19:20:00,145.101,145.117,145.085999,145.089005
2025-06-24 19:21:00,145.087997,145.12801,145.085999,145.125
2025-06-24 19:22:00,145.118,145.138,145.116,145.12199
2025-06-24 19:23:00,145.121,145.12399,145.091995,145.091995
2025-06-24 19:24:00,145.093994,145.095993,145.065002,145.080002
2025-06-24 19:25:00,145.074005,145.11501,145.072998,145.085999
2025-06-24 19:26:00,145.085999,145.089996,145.042007,145.050003
2025-06-24 19:27:00,145.046005,145.080994,145.035995,145.078995
2025-06-24 19:28:00,145.076004,145.091995,145.070007,145.087006
2025-06-24 19:29:00,145.089996,145.123,145.085007,145.10201
2025-06-24 19:30:00,145.106,145.11301,145.087006,145.097
2025-06-24 19:31:00,145.095993,145.112,145.085999,145.087006
2025-06-24 19:32:00,145.087006,145.121,145.087006,145.095001
2025-06-24 19:33:00,145.089996,145.106,145.072998,145.084
2025-06-24 19:34:00,145.087006,145.118,145.082993,145.089005
2025-06-24 19:35:00,145.089005,145.10201,145.067993,145.101
2025-06-24 19:36:00,145.101,145.11301,145.087997,145.10899
2025-06-24 19:37:00,145.108,145.121,145.063004,145.065994
2025-06-24 19:38:00,145.076004,145.085999,145.067993,145.074005
2025-06-24 19:39:00,145.070007,145.10699,145.067001,145.087997
2025-06-24 19:40:00,145.089005,145.095001,145.067001,145.080002
2025-06-24 19:41:00,145.078003,145.11,145.076004,145.078995
2025-06-24 19:42:00,145.078003,145.103,145.074005,145.080994
2025-06-24 19:43:00,145.078995,145.080994,144.976,144.989
2025-06-24 19:44:00,144.98599,144.991,144.916,144.92101
2025-06-24 19:45:00,144.91701,144.942,144.90401,144.938
2025-06-24 19:46:00,144.939,144.96001,144.927,144.95
2025-06-24 19:47:00,144.953,144.95399,144.903,144.905
2025-06-24 19:48:00,144.907,144.91901,144.87801,144.879
2025-06-24 19:49:00,144.883,144.88499,144.85001,144.86099
2025-06-24 19:50:00,144.86,144.881,144.84599,144.87601
2025-06-24 19:51:00,144.88,144.903,144.84801,144.901
2025-06-24 19:52:00,144.899,144.937,144.89799,144.935
2025-06-24 19:53:00,144.935,144.946,144.92,144.94501
2025-06-24 19:54:00,144.942,144.97,144.933,144.95799
2025-06-24 19:55:00,144.95599,144.968,144.942,144.959
2025-06-24 19:56:00,144.96201,144.97501,144.944,144.974
2025-06-24 19:57:00,144.97,144.974,144.95599,144.966
2025-06-24 19:58:00,144.966,144.972,144.957,144.96899
2025-06-24 19:59:00,144.965,144.972,144.95599,144.967
2025-06-24 20:00:00,144.965,144.972,144.92799,144.93201
2025-06-24 20:01:00,144.92799,144.99699,144.91901,144.992
2025-06-24 20:02:00,144.99699,145.0,144.94299,144.953
2025-06-24 20:03:00,144.953,144.953,144.91901,144.922
2025-06-24 20:04:00,144.924,144.937,144.916,144.92599
2025-06-24 20:05:00,144.922,144.931,144.91,144.927
2025-06-24 20:06:00,144.92599,144.948,144.91499,144.924
2025-06-24 20:07:00,144.925,144.96001,144.916,144.955
2025-06-24 20:08:00,144.957,144.97701,144.948,144.97701
2025-06-24 20:09:00,144.97701,145.020004,144.96899,145.0079956
2025-06-24 20:10:00,145.0059967,145.042999,145.0059967,145.039001
2025-06-24 20:11:00,145.035995,145.052994,145.026993,145.048996
2025-06-24 20:12:00,145.048004,145.063995,145.041,145.046005
2025-06-24 20:13:00,145.046997,145.048004,145.011993,145.018005
2025-06-24 20:14:00,145.018005,145.018997,144.992,145.011993
2025-06-24 20:15:00,145.013,145.020996,144.993,144.996
2025-06-24 20:16:00,144.99699,145.042007,144.993,145.037003
2025-06-24 20:17:00,145.035995,145.041,145.024994,145.037994
2025-06-24 20:18:00,145.035995,145.080994,145.033997,145.078003
2025-06-24 20:19:00,145.078995,145.093994,145.074005,145.089996
2025-06-24 20:20:00,145.091995,145.098999,145.067001,145.093002
2025-06-24 20:21:00,145.089996,145.11301,145.082001,145.087006
2025-06-24 20:22:00,145.084,145.089996,145.074005,145.078003
2025-06-24 20:23:00,145.078003,145.089996,145.065994,145.065994
2025-06-24 20:24:00,145.067993,145.091995,145.059998,145.087997
2025-06-24 20:25:00,145.089996,145.091003,145.065994,145.067001
2025-06-24 20:26:00,145.067001,145.067993,145.046005,145.063995
2025-06-24 20:27:00,145.059998,145.063004,145.046005,145.048004
2025-06-24 20:28:00,145.046005,145.048996,145.026001,145.026993
2025-06-24 20:29:00,145.029007,145.050003,145.024994,145.031998
2025-06-24 20:30:00,145.031998,145.031998,145.011993,145.016998
2025-06-24 20:31:00,145.011993,145.056,144.996,145.035995
2025-06-24 20:32:00,145.033005,145.039001,145.026001,145.037994
2025-06-24 20:33:00,145.037994,145.039993,145.022995,145.033997
2025-06-24 20:34:00,145.029999,145.035995,145.020004,145.026993
2025-06-24 20:35:00,145.026993,145.026993,145.0070038,145.016006
2025-06-24 20:36:00,145.018005,145.022995,145.0050049,145.011002
2025-06-24 20:37:00,145.011002,145.042999,145.011002,145.013
2025-06-24 20:38:00,145.014999,145.026993,145.0,145.0059967
2025-06-24 20:39:00,145.0059967,145.020004,145.0019989,145.0099945
2025-06-24 20:40:00,145.0099945,145.018005,144.992,145.003006
2025-06-24 20:41:00,145.0,145.016006,144.995,145.014999
2025-06-24 20:42:00,145.014999,145.022003,144.99699,145.016006
2025-06-24 20:43:00,145.016006,145.016998,145.0,145.0079956
