datetime,open,high,low,close
2025-06-21 05:50:00,1.1522,1.15225,1.15201,1.15206
2025-06-21 05:51:00,1.15194,1.15199,1.15179,1.15185
2025-06-21 05:52:00,1.15186,1.15193,1.1517,1.15175
2025-06-21 05:53:00,1.15169,1.15178,1.15161,1.15169
2025-06-21 05:54:00,1.1517,1.15189,1.15166,1.15182
2025-06-21 05:55:00,1.1518,1.1523,1.15176,1.15196
2025-06-21 05:56:00,1.15189,1.15194,1.15166,1.15172
2025-06-21 05:57:00,1.15165,1.15176,1.15153,1.15158
2025-06-21 05:58:00,1.15164,1.15171,1.15154,1.15165
2025-06-21 05:59:00,1.15156,1.15171,1.15152,1.15159
2025-06-21 06:00:00,1.1516,1.15163,1.15136,1.15146
2025-06-21 06:01:00,1.15145,1.15185,1.15137,1.15179
2025-06-21 06:02:00,1.15179,1.15187,1.15173,1.15182
2025-06-21 06:03:00,1.15182,1.15194,1.15177,1.15186
2025-06-21 06:04:00,1.15193,1.15203,1.15189,1.15193
2025-06-21 06:05:00,1.15199,1.15208,1.15184,1.15189
2025-06-21 06:06:00,1.15186,1.15193,1.15178,1.15183
2025-06-21 06:07:00,1.15185,1.15195,1.15176,1.1519
2025-06-21 06:08:00,1.15193,1.15202,1.15189,1.15197
2025-06-21 06:09:00,1.15203,1.15208,1.15195,1.15203
2025-06-21 06:10:00,1.15214,1.15229,1.1521,1.15221
2025-06-21 06:11:00,1.15217,1.15224,1.15199,1.15203
2025-06-21 06:12:00,1.15212,1.15228,1.15205,1.15221
2025-06-21 06:13:00,1.15223,1.15227,1.15199,1.1521
2025-06-21 06:14:00,1.15212,1.15216,1.15201,1.15206
2025-06-21 06:15:00,1.15202,1.15206,1.15175,1.15185
2025-06-21 06:16:00,1.15183,1.15197,1.15179,1.15193
2025-06-21 06:17:00,1.1518,1.15187,1.15175,1.15179
2025-06-21 06:18:00,1.15183,1.15189,1.15177,1.15182
2025-06-21 06:19:00,1.15179,1.15183,1.15167,1.15173
2025-06-21 06:20:00,1.15166,1.15171,1.15155,1.1516
2025-06-21 06:21:00,1.15163,1.15169,1.15159,1.15163
2025-06-21 06:22:00,1.15172,1.15183,1.15165,1.15179
2025-06-21 06:23:00,1.15177,1.15182,1.15173,1.15177
2025-06-21 06:24:00,1.15173,1.15186,1.15165,1.15169
2025-06-21 06:25:00,1.15173,1.15185,1.15153,1.15162
2025-06-21 06:26:00,1.15162,1.15179,1.15158,1.15172
2025-06-21 06:27:00,1.15173,1.15211,1.15168,1.15204
2025-06-21 06:28:00,1.15187,1.15197,1.15181,1.15192
2025-06-21 06:29:00,1.15193,1.15198,1.15188,1.15193
2025-06-21 06:30:00,1.15177,1.15187,1.15173,1.15179
2025-06-21 06:31:00,1.15183,1.15194,1.15174,1.15179
2025-06-21 06:32:00,1.1518,1.15189,1.15176,1.15185
2025-06-21 06:33:00,1.15186,1.15197,1.15182,1.15192
2025-06-21 06:34:00,1.15194,1.15204,1.15185,1.15199
2025-06-21 06:35:00,1.15189,1.15193,1.15183,1.15189
2025-06-21 06:37:00,1.15193,1.15203,1.15189,1.15199
2025-06-21 06:38:00,1.15196,1.15202,1.15186,1.15193
2025-06-21 06:40:00,1.15193,1.15197,1.15184,1.15189
2025-06-21 06:41:00,1.1519,1.15195,1.15186,1.1519
2025-06-21 06:42:00,1.15193,1.152,1.1518,1.15186
2025-06-21 06:43:00,1.15183,1.15187,1.15174,1.1518
2025-06-21 06:44:00,1.15179,1.15185,1.15162,1.15169
2025-06-21 06:45:00,1.15163,1.15175,1.15158,1.15169
2025-06-21 06:46:00,1.1517,1.15186,1.15164,1.15177
2025-06-21 06:48:00,1.15176,1.15182,1.15166,1.15172
2025-06-21 06:49:00,1.1517,1.15175,1.15149,1.1516
2025-06-21 06:50:00,1.15165,1.15173,1.15155,1.15169
2025-06-21 06:51:00,1.15169,1.15183,1.15161,1.15179
2025-06-21 06:52:00,1.15179,1.15197,1.15165,1.15192
2025-06-21 06:53:00,1.15201,1.15222,1.15198,1.1521
2025-06-21 06:54:00,1.15215,1.1523,1.15212,1.15218
2025-06-21 06:55:00,1.1522,1.1523,1.15209,1.15222
2025-06-21 06:56:00,1.15225,1.15237,1.15211,1.15216
2025-06-21 06:57:00,1.15214,1.15229,1.15205,1.15209
2025-06-21 06:58:00,1.15213,1.15227,1.15204,1.15213
2025-06-21 06:59:00,1.15214,1.15215,1.1513,1.15137
2025-06-21 07:00:00,1.15136,1.15136,1.15136,1.15136
2025-06-21 07:30:00,1.15233,1.15233,1.15233,1.15233
2025-06-21 08:17:00,1.15233,1.15233,1.15233,1.15233
