datetime,open,high,low,close
2025-06-24 13:15:00,1.16067,1.16082,1.16062,1.16071
2025-06-24 13:16:00,1.16071,1.16078,1.16063,1.16071
2025-06-24 13:17:00,1.16073,1.16077,1.16042,1.16049
2025-06-24 13:18:00,1.1605,1.16055,1.16034,1.16046
2025-06-24 13:19:00,1.16049,1.16053,1.16041,1.1605
2025-06-24 13:20:00,1.16053,1.16056,1.16043,1.16048
2025-06-24 13:21:00,1.16051,1.16058,1.16041,1.16052
2025-06-24 13:22:00,1.16053,1.16062,1.16049,1.16059
2025-06-24 13:23:00,1.16058,1.16061,1.16046,1.1605
2025-06-24 13:24:00,1.16046,1.16051,1.16041,1.16045
2025-06-24 13:25:00,1.16047,1.16059,1.16044,1.16055
2025-06-24 13:26:00,1.16041,1.16049,1.16038,1.16046
2025-06-24 13:27:00,1.16045,1.16059,1.16042,1.16055
2025-06-24 13:28:00,1.16056,1.16063,1.16047,1.16058
2025-06-24 13:29:00,1.16057,1.16064,1.16054,1.16058
2025-06-24 13:30:00,1.16054,1.16065,1.16048,1.16057
2025-06-24 13:31:00,1.16056,1.16066,1.16053,1.16062
2025-06-24 13:32:00,1.16063,1.16066,1.16053,1.16056
2025-06-24 13:33:00,1.16063,1.16066,1.16041,1.16045
2025-06-24 13:34:00,1.16046,1.16062,1.16043,1.16057
2025-06-24 13:35:00,1.16057,1.16063,1.1605,1.16053
2025-06-24 13:36:00,1.16052,1.16059,1.16044,1.16048
2025-06-24 13:37:00,1.16043,1.16047,1.1602,1.16028
2025-06-24 13:38:00,1.16029,1.16033,1.16003,1.16009
2025-06-24 13:39:00,1.1601,1.1603,1.16003,1.16019
2025-06-24 13:40:00,1.16018,1.16031,1.16012,1.16028
2025-06-24 13:41:00,1.1603,1.16048,1.16023,1.16044
2025-06-24 13:42:00,1.1604,1.16047,1.16031,1.16037
2025-06-24 13:43:00,1.16035,1.16053,1.16026,1.16033
2025-06-24 13:44:00,1.16037,1.1604,1.16022,1.16025
2025-06-24 13:45:00,1.1603,1.16034,1.16025,1.16028
2025-06-24 13:46:00,1.16034,1.16039,1.16023,1.16028
2025-06-24 13:47:00,1.16028,1.16038,1.16025,1.16035
2025-06-24 13:48:00,1.16036,1.16054,1.16033,1.16051
2025-06-24 13:49:00,1.16047,1.1606,1.16044,1.16053
2025-06-24 13:50:00,1.16057,1.16062,1.16053,1.16057
2025-06-24 13:51:00,1.16056,1.16064,1.1605,1.16058
2025-06-24 13:52:00,1.16057,1.16081,1.16053,1.16077
2025-06-24 13:53:00,1.16075,1.16096,1.16071,1.16092
2025-06-24 13:54:00,1.16092,1.16103,1.16086,1.16092
2025-06-24 13:55:00,1.16092,1.16095,1.16065,1.16074
2025-06-24 13:56:00,1.16071,1.16077,1.16062,1.16065
2025-06-24 13:57:00,1.16066,1.16081,1.16056,1.16068
2025-06-24 13:58:00,1.16071,1.16083,1.16067,1.16073
2025-06-24 13:59:00,1.16071,1.16076,1.16047,1.16058
2025-06-24 14:00:00,1.16062,1.16066,1.16048,1.16054
2025-06-24 14:01:00,1.16053,1.16076,1.16048,1.1607
2025-06-24 14:02:00,1.16067,1.16081,1.16053,1.16057
2025-06-24 14:03:00,1.16054,1.16059,1.16026,1.1603
