datetime,open,high,low,close
2025-06-24 13:12:00,0.81177998,0.81181997,0.81171,0.81176001
2025-06-24 13:13:00,0.81177998,0.81185001,0.81164002,0.81168002
2025-06-24 13:14:00,0.81168002,0.81177002,0.81165999,0.81173003
2025-06-24 13:15:00,0.81173003,0.81176001,0.81164998,0.81172001
2025-06-24 13:16:00,0.81171,0.81177002,0.81167001,0.81169999
2025-06-24 13:17:00,0.81168997,0.81195003,0.81167001,0.81186002
2025-06-24 13:18:00,0.81186002,0.81195998,0.81185001,0.81186002
2025-06-24 13:19:00,0.81185001,0.81190002,0.81181997,0.81184
2025-06-24 13:20:00,0.81182998,0.81190002,0.81177998,0.81185001
2025-06-24 13:21:00,0.81185001,0.81190002,0.8118,0.8118
2025-06-24 13:22:00,0.81182998,0.81184,0.81167001,0.81167001
2025-06-24 13:23:00,0.81167001,0.81176001,0.81164998,0.81172001
2025-06-24 13:24:00,0.81174999,0.8118,0.81168997,0.81172001
2025-06-24 13:25:00,0.81173003,0.8118,0.81164002,0.81177002
2025-06-24 13:26:00,0.81178999,0.81181002,0.81173003,0.81173998
2025-06-24 13:27:00,0.81177002,0.81177002,0.81164002,0.81164002
2025-06-24 13:28:00,0.81164998,0.81169999,0.81155998,0.81158
2025-06-24 13:29:00,0.81160998,0.81160998,0.81152999,0.81156999
2025-06-24 13:30:00,0.81158,0.81164002,0.81152999,0.81152999
2025-06-24 13:31:00,0.81154001,0.81160003,0.81151003,0.81152999
2025-06-24 13:32:00,0.81155002,0.81156999,0.81150001,0.81151998
2025-06-24 13:33:00,0.81151003,0.81160003,0.81147999,0.81155998
2025-06-24 13:34:00,0.81156999,0.81156999,0.81137002,0.81138998
2025-06-24 13:35:00,0.8114,0.81142998,0.81136,0.81138003
2025-06-24 13:36:00,0.81138998,0.81151003,0.81129003,0.81146997
2025-06-24 13:37:00,0.81142002,0.81160003,0.81142002,0.81155002
2025-06-24 13:38:00,0.81155998,0.81173998,0.81155002,0.81171
2025-06-24 13:39:00,0.81172001,0.81172001,0.81158,0.81159002
2025-06-24 13:40:00,0.81159002,0.81164998,0.81155002,0.81155002
2025-06-24 13:41:00,0.81156999,0.81158,0.81146997,0.81151998
2025-06-24 13:42:00,0.81151003,0.81155002,0.81150001,0.81151998
2025-06-24 13:43:00,0.81151998,0.81152999,0.81141001,0.81147999
2025-06-24 13:44:00,0.81147999,0.81160003,0.81146002,0.81154001
2025-06-24 13:45:00,0.81152999,0.81160003,0.81150001,0.81151998
2025-06-24 13:46:00,0.81151998,0.81160003,0.81150001,0.81160003
2025-06-24 13:47:00,0.81159002,0.81160998,0.81155998,0.81156999
2025-06-24 13:48:00,0.81155998,0.81156999,0.81143999,0.81146997
2025-06-24 13:49:00,0.81146997,0.81150001,0.8114,0.81142002
2025-06-24 13:50:00,0.81146002,0.81146002,0.81138003,0.8114
2025-06-24 13:51:00,0.8114,0.81150001,0.81136,0.81138003
2025-06-24 13:52:00,0.81138003,0.81141001,0.81130999,0.81138998
2025-06-24 13:53:00,0.81132001,0.81137002,0.81129998,0.81133997
2025-06-24 13:54:00,0.81125998,0.81133002,0.81123,0.81128001
2025-06-24 13:55:00,0.81128001,0.81142002,0.81125998,0.8114
2025-06-24 13:56:00,0.81142002,0.81151998,0.8114,0.81151003
2025-06-24 13:57:00,0.81147999,0.81152999,0.81137002,0.81146002
2025-06-24 13:58:00,0.81142998,0.81152999,0.81141001,0.81150001
2025-06-24 13:59:00,0.81151998,0.81173003,0.81151003,0.81162
2025-06-24 14:00:00,0.81163001,0.81174999,0.81160003,0.81165999
2025-06-24 14:01:00,0.81164998,0.81169999,0.81151003,0.81163001
2025-06-24 14:02:00,0.81160998,0.81176001,0.81156999,0.81173003
2025-06-24 14:03:00,0.81176001,0.81195998,0.81168002,0.81190002
2025-06-24 14:04:00,0.81190997,0.81195998,0.81181997,0.81191999
2025-06-24 14:05:00,0.81186998,0.81194001,0.81184,0.81189001
2025-06-24 14:06:00,0.81186002,0.81191999,0.81185001,0.81190997
2025-06-24 14:07:00,0.81186998,0.81190997,0.81168997,0.81169999
2025-06-24 14:08:00,0.81169999,0.81184,0.81168002,0.8118
2025-06-24 14:09:00,0.81181002,0.81190002,0.81173998,0.81184
2025-06-24 14:10:00,0.81184,0.81184,0.81174999,0.81177998
2025-06-24 14:11:00,0.81178999,0.81190002,0.81177998,0.81185001
2025-06-24 14:12:00,0.81184,0.81187999,0.81174999,0.81182998
2025-06-24 14:13:00,0.81178999,0.81184,0.81177998,0.81181997
2025-06-24 14:14:00,0.81181002,0.81184,0.81173003,0.81173003
2025-06-24 14:15:00,0.81173998,0.8118,0.81164998,0.81168997
2025-06-24 14:16:00,0.81165999,0.81186002,0.81164998,0.81177998
2025-06-24 14:17:00,0.81178999,0.81189001,0.81176001,0.81182998
2025-06-24 14:18:00,0.81184,0.81186002,0.81171,0.81172001
2025-06-24 14:19:00,0.81172001,0.81181002,0.81171,0.81173998
2025-06-24 14:20:00,0.81172001,0.81177002,0.81164998,0.81169999
2025-06-24 14:21:00,0.81167001,0.81169999,0.81159002,0.81164002
2025-06-24 14:22:00,0.81160998,0.81169999,0.81158,0.81163001
2025-06-24 14:23:00,0.81162,0.81169999,0.81160003,0.81164998
2025-06-24 14:24:00,0.81162,0.8118,0.81162,0.81174999
2025-06-24 14:25:00,0.81172001,0.8118,0.81164998,0.81172001
2025-06-24 14:26:00,0.81169999,0.81171,0.81160003,0.81160998
2025-06-24 14:27:00,0.81164998,0.81176001,0.81160003,0.81160003
2025-06-24 14:28:00,0.81160998,0.81169999,0.81160003,0.81164998
2025-06-24 14:29:00,0.81162,0.81169999,0.81160998,0.81165999
2025-06-24 14:30:00,0.81164998,0.81168997,0.81154001,0.81160998
2025-06-24 14:31:00,0.81160998,0.81164998,0.81156999,0.81164002
2025-06-24 14:32:00,0.81162,0.81168002,0.81155002,0.81163001
2025-06-24 14:33:00,0.81160003,0.81164002,0.81155002,0.81160003
2025-06-24 14:34:00,0.81160003,0.81164998,0.81154001,0.81162
2025-06-24 14:35:00,0.81162,0.81171,0.81159002,0.81169999
2025-06-24 14:36:00,0.81169999,0.8118,0.81167001,0.81174999
2025-06-24 14:37:00,0.81173998,0.8118,0.81165999,0.81167001
2025-06-24 14:38:00,0.81164002,0.81171,0.81160003,0.81168002
2025-06-24 14:39:00,0.81165999,0.81181002,0.81164998,0.81181002
2025-06-24 14:40:00,0.81176001,0.81184,0.81174999,0.81177998
2025-06-24 14:41:00,0.81177002,0.81181002,0.81167001,0.81168997
2025-06-24 14:42:00,0.81168002,0.81172001,0.81160998,0.81164998
2025-06-24 14:43:00,0.81164002,0.81169999,0.81163001,0.81164998
2025-06-24 14:44:00,0.81165999,0.81169999,0.81162,0.81168002
2025-06-24 14:45:00,0.81167001,0.81169999,0.81160003,0.81162
2025-06-24 14:46:00,0.81163001,0.81165999,0.81133002,0.81138998
2025-06-24 14:47:00,0.81136,0.81146997,0.81128001,0.81133997
2025-06-24 14:48:00,0.81136,0.81145,0.81128001,0.81132001
2025-06-24 14:49:00,0.81130999,0.81142998,0.81128001,0.81142002
2025-06-24 14:50:00,0.81138003,0.81145,0.81137002,0.8114
2025-06-24 14:51:00,0.8114,0.81142002,0.81136,0.81136
2025-06-24 14:52:00,0.81136,0.81154001,0.81133002,0.81151998
2025-06-24 14:53:00,0.81151998,0.81164998,0.81146997,0.81162
2025-06-24 14:54:00,0.81162,0.81173003,0.81160998,0.81164998
2025-06-24 14:55:00,0.81165999,0.81172001,0.81160998,0.81164998
2025-06-24 14:56:00,0.81164002,0.81164002,0.81152999,0.81160998
2025-06-24 14:57:00,0.81158,0.81169999,0.81155998,0.81169999
2025-06-24 14:58:00,0.81167001,0.8118,0.81163001,0.81167001
2025-06-24 14:59:00,0.81168002,0.81185001,0.81168002,0.81181997
2025-06-24 15:00:00,0.8118,0.81212997,0.8118,0.81208998
2025-06-24 15:01:00,0.81206,0.81212997,0.81199002,0.81209999
2025-06-24 15:02:00,0.81212002,0.81217003,0.81203002,0.81203002
2025-06-24 15:03:00,0.81206,0.81209999,0.81186002,0.81190002
2025-06-24 15:04:00,0.81190002,0.81203997,0.81186002,0.81194001
2025-06-24 15:05:00,0.81195998,0.81202,0.81189001,0.81195998
2025-06-24 15:06:00,0.81195998,0.81199998,0.81186998,0.81190002
2025-06-24 15:07:00,0.81187999,0.81194001,0.81185001,0.81190002
2025-06-24 15:08:00,0.81190997,0.81199998,0.81189001,0.81199002
2025-06-24 15:09:00,0.81194001,0.81199998,0.81186002,0.81190002
2025-06-24 15:10:00,0.81189001,0.81199998,0.81187999,0.81191999
2025-06-24 15:11:00,0.81191999,0.81195998,0.81186002,0.81195003
2025-06-24 15:12:00,0.81191999,0.81209999,0.81191999,0.81207001
2025-06-24 15:13:00,0.81206,0.81220001,0.81206,0.81212002
2025-06-24 15:14:00,0.81213999,0.81220001,0.81204998,0.81216002
2025-06-24 15:15:00,0.81213999,0.81216002,0.81202,0.81203997
2025-06-24 15:16:00,0.81206,0.81209999,0.81198001,0.81203997
2025-06-24 15:17:00,0.81203997,0.81212002,0.81203997,0.81206
2025-06-24 15:18:00,0.81200999,0.81209999,0.81199998,0.81207001
2025-06-24 15:19:00,0.81207001,0.81212997,0.81197,0.81198001
2025-06-24 15:20:00,0.81198001,0.81209999,0.81198001,0.81199998
2025-06-24 15:21:00,0.81200999,0.81209999,0.81194001,0.81198001
2025-06-24 15:22:00,0.81197,0.81199998,0.81189001,0.81195998
2025-06-24 15:23:00,0.81195998,0.81200999,0.81190002,0.81190997
2025-06-24 15:24:00,0.81190002,0.81209999,0.81190002,0.81204998
2025-06-24 15:25:00,0.81206,0.81215,0.81204998,0.81211001
2025-06-24 15:26:00,0.81209999,0.81212002,0.81207001,0.81209999
2025-06-24 15:27:00,0.81211001,0.81212002,0.81204998,0.81206
2025-06-24 15:28:00,0.81207001,0.81212002,0.81203002,0.81212002
2025-06-24 15:29:00,0.81209999,0.81212002,0.81207001,0.81208998
2025-06-24 15:30:00,0.81212002,0.81212997,0.81181997,0.81185001
2025-06-24 15:31:00,0.81181997,0.81186998,0.81171,0.81173003
2025-06-24 15:32:00,0.81172001,0.8118,0.81164998,0.81165999
2025-06-24 15:33:00,0.81167001,0.81178999,0.81164998,0.81173003
2025-06-24 15:34:00,0.81173003,0.81190002,0.81169999,0.81184
2025-06-24 15:35:00,0.81185001,0.81190002,0.8118,0.81184
